RMS,Peak,Peak_to_Peak,Kurtosis,Skewness,Crest_Factor,File
0.26358945131573996,0.966,1.823,-0.04608616713619629,0.03137211951521209,3.6647900558163053,A_CH-06 A_NAA_1490__Jun24.txt
0.25326432067689614,1.086,2.0020000000000002,0.21454037097253753,0.006319953257526865,4.288010238068523,A_CH-06 A_NAA_1490__Oct24.txt
15.553619022394964,525.0,525.726,720.4916090565252,26.246794905669784,33.75420210846594,A_CH-06 A_NAA_1490__Sep24.txt
24.629410673007545,1296.1,1297.279,2298.5464830166757,47.33460121479792,52.62407684892164,A_Cooling Pump OAH 02_M1H_1480_Jun24.txt
0.5923696265574169,1.311,2.453,-1.1544453209898449,-0.08012435113333234,2.2131452073580076,A_Cooling Pump OAH 02_M1H_1480_Oct24.txt
22.031132401070884,1296.1,1297.398,2870.610103689113,52.89942965574569,58.830384948210806,A_Cooling Pump OAH 02_M1H_1480_Sep24.txt
15.880351241448297,718.0,719.497,2041.4427866089627,45.15166800231381,45.213105748315805,A_Jockey pump_M1A_2925__Jun24.txt
0.48335760524263854,1.699,2.923,0.08157816313367894,0.49309745480440914,3.514995898631049,A_Jockey pump_M1A_2925__Oct24.txt
0.4691085915322955,1.531,3.025,0.19921118811255578,-0.2527953782546228,3.2636366667238903,A_Jockey pump_M1A_2925__Sep24.txt
